NUMERO_LIGNE;CLIENT;DATE;DATE_LIVRAISON;ARTICLE;QUANTITE_CAISSE;NUMERO_COMMANDE
7;10125;28/09/2023;28/09/2023;147;2;229
1;543;29/09/2023;29/09/2023;147;2;230
2;543;29/09/2023;29/09/2023;1427;1;230
3;543;29/09/2023;29/09/2023;1555;2;230
4;543;29/09/2023;29/09/2023;102;2;230
5;543;29/09/2023;29/09/2023;637;1;230
6;543;29/09/2023;29/09/2023;133;1;230
1;10013;03/10/2023;03/10/2023;252;1;231
2;10013;03/10/2023;03/10/2023;1434;1;231
3;10013;03/10/2023;03/10/2023;1435;1;231
4;10013;03/10/2023;03/10/2023;1546;1;231
5;10013;03/10/2023;03/10/2023;1549;1;231
6;10013;03/10/2023;03/10/2023;147;1;231
7;10013;03/10/2023;03/10/2023;1551;1;231
8;10013;03/10/2023;03/10/2023;131;1;231
9;10013;03/10/2023;03/10/2023;1548;3;231
10;10013;03/10/2023;03/10/2023;1384;3;231
11;10013;03/10/2023;03/10/2023;688;1;231
1;10013;03/10/2023;03/10/2023;264;1;232
2;10013;03/10/2023;03/10/2023;1435;1;232
3;10013;03/10/2023;03/10/2023;147;1;232
4;10013;03/10/2023;03/10/2023;1317;1;232
5;10013;03/10/2023;03/10/2023;769;1;232
6;10013;03/10/2023;03/10/2023;349;1;232
7;10013;03/10/2023;03/10/2023;1544;1;232
1;545;04/10/2023;04/10/2023;1465;1;233
2;545;04/10/2023;04/10/2023;782;2;233
3;545;04/10/2023;04/10/2023;236;2;233
4;545;04/10/2023;04/10/2023;9;1;233
5;545;04/10/2023;04/10/2023;60;1;233
6;545;04/10/2023;04/10/2023;61;1;233
7;545;04/10/2023;04/10/2023;312;1;233
8;545;04/10/2023;04/10/2023;329;2;233
9;545;04/10/2023;04/10/2023;1234;1;233
10;545;04/10/2023;04/10/2023;1330;1;233
11;545;04/10/2023;04/10/2023;1333;1;233
12;545;04/10/2023;04/10/2023;76;1;233
13;545;04/10/2023;04/10/2023;139;1;233
1;10053;07/10/2023;07/10/2023;1547;1;234
2;10053;07/10/2023;07/10/2023;1546;1;234
3;10053;07/10/2023;07/10/2023;1548;1;234
4;10053;07/10/2023;07/10/2023;656;1;234
5;10053;07/10/2023;07/10/2023;264;1;234
6;10053;07/10/2023;07/10/2023;1375;1;234
7;10053;07/10/2023;07/10/2023;744;1;234
8;10053;07/10/2023;07/10/2023;1164;1;234
9;10053;07/10/2023;07/10/2023;1449;1;234
10;10053;07/10/2023;07/10/2023;782;1;234
11;10053;07/10/2023;07/10/2023;1;1;234
12;10053;07/10/2023;07/10/2023;189;1;234
13;10053;07/10/2023;07/10/2023;1427;1;234
14;10053;07/10/2023;07/10/2023;1553;1;234
15;10053;07/10/2023;07/10/2023;1218;1;234
16;10053;07/10/2023;07/10/2023;334;1;234
17;10053;07/10/2023;07/10/2023;349;1;234
18;10053;07/10/2023;07/10/2023;1123;1;234
19;10053;07/10/2023;07/10/2023;1011;1;234
20;10053;07/10/2023;07/10/2023;873;1;234
21;10053;07/10/2023;07/10/2023;216;1;234
22;10053;07/10/2023;07/10/2023;1294;1;234
23;10053;07/10/2023;07/10/2023;507;1;234
24;10053;07/10/2023;07/10/2023;1513;1;234
25;10053;07/10/2023;07/10/2023;154;1;234
26;10053;07/10/2023;07/10/2023;1012;1;234
27;10053;07/10/2023;07/10/2023;1512;1;234
28;10053;07/10/2023;07/10/2023;1539;1;234
29;10053;07/10/2023;07/10/2023;1540;1;234
1;10210;09/10/2023;09/10/2023;1546;1;235
2;10210;09/10/2023;09/10/2023;1570;1;235
3;10210;09/10/2023;09/10/2023;968;1;235
4;10210;09/10/2023;09/10/2023;79;1;235
5;10210;09/10/2023;09/10/2023;81;1;235
6;10210;09/10/2023;09/10/2023;78;1;235
7;10210;09/10/2023;09/10/2023;70;1;235
8;10210;09/10/2023;09/10/2023;40;1;235
9;10210;09/10/2023;09/10/2023;37;1;235
10;10210;09/10/2023;09/10/2023;116;1;235
11;10210;09/10/2023;09/10/2023;113;1;235
12;10210;09/10/2023;09/10/2023;175;1;235
13;10210;09/10/2023;09/10/2023;46;1;235
14;10210;09/10/2023;09/10/2023;36;1;235
15;10210;09/10/2023;09/10/2023;782;1;235
16;10210;09/10/2023;09/10/2023;121;1;235
17;10210;09/10/2023;09/10/2023;1534;1;235
18;10210;09/10/2023;09/10/2023;1551;1;235
19;10210;09/10/2023;09/10/2023;1583;1;235
20;10210;09/10/2023;09/10/2023;158;1;235
21;10210;09/10/2023;09/10/2023;315;1;235
22;10210;09/10/2023;09/10/2023;603;1;235
23;10210;09/10/2023;09/10/2023;1030;1;235
24;10210;09/10/2023;09/10/2023;1027;1;235
25;10210;09/10/2023;09/10/2023;17;1;235
26;10210;09/10/2023;09/10/2023;19;1;235
27;10210;09/10/2023;09/10/2023;1028;1;235
28;10210;09/10/2023;09/10/2023;819;1;235
29;10210;09/10/2023;09/10/2023;922;1;235
30;10210;09/10/2023;09/10/2023;205;1;235
1;10194;09/10/2023;09/10/2023;1572;1;236
2;10194;09/10/2023;09/10/2023;1571;1;236
3;10194;09/10/2023;09/10/2023;1570;1;236
4;10194;09/10/2023;09/10/2023;1569;1;236
5;10194;09/10/2023;09/10/2023;1568;1;236
6;10194;09/10/2023;09/10/2023;1588;1;236
7;10194;09/10/2023;09/10/2023;847;1;236
8;10194;09/10/2023;09/10/2023;264;1;236
9;10194;09/10/2023;09/10/2023;567;1;236
10;10194;09/10/2023;09/10/2023;334;1;236
11;10194;09/10/2023;09/10/2023;1583;1;236
12;10194;09/10/2023;09/10/2023;1585;1;236
13;10194;09/10/2023;09/10/2023;1586;1;236
14;10194;09/10/2023;09/10/2023;1587;1;236
15;10194;09/10/2023;09/10/2023;1321;1;236
16;10194;09/10/2023;09/10/2023;1550;1;236
17;10194;09/10/2023;09/10/2023;1449;1;236
18;10194;09/10/2023;09/10/2023;1164;1;236
19;10194;09/10/2023;09/10/2023;1313;1;236
20;10194;09/10/2023;09/10/2023;1314;1;236
21;10194;09/10/2023;09/10/2023;1294;1;236
1;0;09/10/2023;09/10/2023;1588;2;237
2;0;09/10/2023;09/10/2023;1568;1;237
3;0;09/10/2023;09/10/2023;1569;1;237
4;0;09/10/2023;09/10/2023;1570;1;237
5;0;09/10/2023;09/10/2023;1571;1;237
6;0;09/10/2023;09/10/2023;1572;1;237
7;0;09/10/2023;09/10/2023;1573;1;237
8;0;09/10/2023;09/10/2023;1545;1;237
9;0;09/10/2023;09/10/2023;1546;1;237
10;0;09/10/2023;09/10/2023;1547;1;237
11;0;09/10/2023;09/10/2023;1548;1;237
12;0;09/10/2023;09/10/2023;1549;1;237
13;0;09/10/2023;09/10/2023;1583;1;237
14;0;09/10/2023;09/10/2023;1584;1;237
15;0;09/10/2023;09/10/2023;1585;1;237
16;0;09/10/2023;09/10/2023;688;1;237
17;0;09/10/2023;09/10/2023;1552;1;237
18;0;09/10/2023;09/10/2023;1586;1;237
19;0;09/10/2023;09/10/2023;1409;1;237
20;0;09/10/2023;09/10/2023;1329;1;237
21;0;09/10/2023;09/10/2023;1326;1;237
1;1761;10/10/2023;10/10/2023;1339;1;238
2;1761;10/10/2023;10/10/2023;1288;1;238
3;1761;10/10/2023;10/10/2023;979;1;238
4;1761;10/10/2023;10/10/2023;1024;1;238
5;1761;10/10/2023;10/10/2023;1572;2;238
6;1761;10/10/2023;10/10/2023;1570;2;238
7;1761;10/10/2023;10/10/2023;1588;1;238
8;1761;10/10/2023;10/10/2023;1568;1;238
9;1761;10/10/2023;10/10/2023;1569;1;238
1;10097;13/10/2023;13/10/2023;1588;1;239
2;10097;13/10/2023;13/10/2023;1568;1;239
3;10097;13/10/2023;13/10/2023;1569;1;239
4;10097;13/10/2023;13/10/2023;1570;2;239
5;10097;13/10/2023;13/10/2023;1571;1;239
6;10097;13/10/2023;13/10/2023;1572;2;239
7;10097;13/10/2023;13/10/2023;1573;1;239
8;10097;13/10/2023;13/10/2023;1547;1;239
9;10097;13/10/2023;13/10/2023;1548;1;239
10;10097;13/10/2023;13/10/2023;349;1;239
11;10097;13/10/2023;13/10/2023;1583;2;239
12;10097;13/10/2023;13/10/2023;1584;1;239
13;10097;13/10/2023;13/10/2023;1585;1;239
14;10097;13/10/2023;13/10/2023;189;2;239
15;10097;13/10/2023;13/10/2023;688;1;239
16;10097;13/10/2023;13/10/2023;1550;1;239
17;10097;13/10/2023;13/10/2023;1551;2;239
18;10097;13/10/2023;13/10/2023;1552;1;239
19;10097;13/10/2023;13/10/2023;1553;1;239
20;10097;13/10/2023;13/10/2023;1586;1;239
21;10097;13/10/2023;13/10/2023;1587;1;239
22;10097;13/10/2023;13/10/2023;333;2;239
1;0;17/10/2023;17/10/2023;1545;2;240
2;0;17/10/2023;17/10/2023;1546;2;240
3;0;17/10/2023;17/10/2023;1547;1;240
4;0;17/10/2023;17/10/2023;1549;2;240
5;0;17/10/2023;17/10/2023;180;1;240
6;0;17/10/2023;17/10/2023;1572;2;240
7;0;17/10/2023;17/10/2023;1569;1;240
8;0;17/10/2023;17/10/2023;1573;2;240
9;0;17/10/2023;17/10/2023;147;2;240
10;0;17/10/2023;17/10/2023;189;1;240
11;0;17/10/2023;17/10/2023;688;1;240
12;0;17/10/2023;17/10/2023;1551;2;240
13;0;17/10/2023;17/10/2023;333;2;240
14;0;17/10/2023;17/10/2023;1585;1;240
15;0;17/10/2023;17/10/2023;1584;2;240
16;0;17/10/2023;17/10/2023;1583;2;240
17;0;17/10/2023;17/10/2023;1510;1;240
1;0;19/10/2023;19/10/2023;921;1;241
2;0;19/10/2023;19/10/2023;303;1;241
3;0;19/10/2023;19/10/2023;1538;1;241
4;0;19/10/2023;19/10/2023;1520;1;241
5;0;19/10/2023;19/10/2023;46;1;241
1;543;21/10/2023;21/10/2023;116;1;242
2;543;21/10/2023;21/10/2023;147;3;242
1;10186;26/10/2023;26/10/2023;63;2;243
2;10186;26/10/2023;26/10/2023;1568;2;243
3;10186;26/10/2023;26/10/2023;979;1;243
4;10186;26/10/2023;26/10/2023;1584;2;243
1;1628;02/11/2023;02/11/2023;1529;2;244
2;1628;02/11/2023;02/11/2023;975;1;244
3;1628;02/11/2023;02/11/2023;870;1;244
4;1628;02/11/2023;02/11/2023;978;2;244
5;1628;02/11/2023;02/11/2023;1234;1;244
6;1628;02/11/2023;02/11/2023;1616;1;244
7;1628;02/11/2023;02/11/2023;1618;1;244
8;1628;02/11/2023;02/11/2023;1615;1;244
9;1628;02/11/2023;02/11/2023;1613;1;244
10;1628;02/11/2023;02/11/2023;1041;1;244
11;1628;02/11/2023;02/11/2023;1517;1;244
12;1628;02/11/2023;02/11/2023;1519;1;244
13;1628;02/11/2023;02/11/2023;1127;1;244
14;1628;02/11/2023;02/11/2023;147;2;244
15;1628;02/11/2023;02/11/2023;189;2;244
16;1628;02/11/2023;02/11/2023;1585;1;244
17;1628;02/11/2023;02/11/2023;1551;1;244
18;1628;02/11/2023;02/11/2023;1552;1;244
1;10186;04/11/2023;04/11/2023;1570;1;245
2;10186;04/11/2023;04/11/2023;1572;1;245
3;10186;04/11/2023;04/11/2023;1569;1;245
4;10186;04/11/2023;04/11/2023;1437;1;245
5;10186;04/11/2023;04/11/2023;1046;1;245
6;10186;04/11/2023;04/11/2023;1446;1;245
7;10186;04/11/2023;04/11/2023;1554;1;245
8;10186;04/11/2023;04/11/2023;1514;1;245
9;10186;04/11/2023;04/11/2023;1092;1;245
10;10186;04/11/2023;04/11/2023;1611;1;245
11;10186;04/11/2023;04/11/2023;1412;1;245
12;10186;04/11/2023;04/11/2023;1324;1;245
13;10186;04/11/2023;04/11/2023;1602;1;245
14;10186;04/11/2023;04/11/2023;1511;1;245
15;10186;04/11/2023;04/11/2023;138;1;245
16;10186;04/11/2023;04/11/2023;1440;1;245
17;10186;04/11/2023;04/11/2023;1472;1;245
18;10186;04/11/2023;04/11/2023;1580;1;245
19;10186;04/11/2023;04/11/2023;268;2;245
20;10186;04/11/2023;04/11/2023;1619;1;245
21;10186;04/11/2023;04/11/2023;1407;1;245
22;10186;04/11/2023;04/11/2023;121;1;245
23;10186;04/11/2023;04/11/2023;938;1;245
24;10186;04/11/2023;04/11/2023;1545;1;245
25;10186;04/11/2023;04/11/2023;1585;1;245
26;10186;04/11/2023;04/11/2023;1515;1;245
27;10186;04/11/2023;04/11/2023;1314;1;245
1;10129;08/11/2023;08/11/2023;1634;1;246
2;10129;08/11/2023;08/11/2023;1632;1;246
3;10129;08/11/2023;08/11/2023;147;2;246
4;10129;08/11/2023;08/11/2023;1631;1;246
5;10129;08/11/2023;08/11/2023;1635;1;246
6;10129;08/11/2023;08/11/2023;1638;1;246
7;10129;08/11/2023;08/11/2023;1639;1;246
8;10129;08/11/2023;08/11/2023;1630;1;246
9;10129;08/11/2023;08/11/2023;127;1;246
10;10129;08/11/2023;08/11/2023;1588;1;246
11;10129;08/11/2023;08/11/2023;1646;1;246
12;10129;08/11/2023;08/11/2023;1628;1;246
13;10129;08/11/2023;08/11/2023;1569;1;246
14;10129;08/11/2023;08/11/2023;131;1;246
1;545;08/11/2023;08/11/2023;782;2;247
2;545;08/11/2023;08/11/2023;236;2;247
3;545;08/11/2023;08/11/2023;258;1;247
4;545;08/11/2023;08/11/2023;329;1;247
5;545;08/11/2023;08/11/2023;61;1;247
1;0;09/11/2023;09/11/2023;1549;1;248
2;0;09/11/2023;09/11/2023;1646;4;248
3;0;09/11/2023;09/11/2023;1642;1;248
4;0;09/11/2023;09/11/2023;1568;1;248
5;0;09/11/2023;09/11/2023;1552;1;248
6;0;09/11/2023;09/11/2023;1635;1;248
7;0;09/11/2023;09/11/2023;1639;1;248
8;0;09/11/2023;09/11/2023;1618;1;248
9;0;09/11/2023;09/11/2023;1615;1;248
10;0;09/11/2023;09/11/2023;264;1;248
11;0;09/11/2023;09/11/2023;1631;1;248
12;0;09/11/2023;09/11/2023;1638;1;248
13;0;09/11/2023;09/11/2023;726;1;248
14;0;09/11/2023;09/11/2023;114;1;248
15;0;09/11/2023;09/11/2023;108;1;248
1;0;13/11/2023;13/11/2023;1640;1;249
2;0;13/11/2023;13/11/2023;1647;1;249
3;0;13/11/2023;13/11/2023;1588;1;249
4;0;13/11/2023;13/11/2023;1572;1;249
5;0;13/11/2023;13/11/2023;1642;1;249
6;0;13/11/2023;13/11/2023;1643;1;249
7;0;13/11/2023;13/11/2023;1644;1;249
8;0;13/11/2023;13/11/2023;1646;1;249
9;0;13/11/2023;13/11/2023;1549;1;249
10;0;13/11/2023;13/11/2023;1568;1;249
11;0;13/11/2023;13/11/2023;1569;1;249
12;0;13/11/2023;13/11/2023;180;2;249
13;0;13/11/2023;13/11/2023;200;1;249
14;0;13/11/2023;13/11/2023;1623;1;249
15;0;13/11/2023;13/11/2023;1622;1;249
16;0;13/11/2023;13/11/2023;1648;2;249
17;0;13/11/2023;13/11/2023;1627;1;249
18;0;13/11/2023;13/11/2023;1625;1;249
19;0;13/11/2023;13/11/2023;1626;1;249
20;0;13/11/2023;13/11/2023;1624;1;249
21;0;13/11/2023;13/11/2023;339;1;249
22;0;13/11/2023;13/11/2023;1629;1;249
23;0;13/11/2023;13/11/2023;1083;1;249
24;0;13/11/2023;13/11/2023;1628;1;249
25;0;13/11/2023;13/11/2023;1450;1;249
26;0;13/11/2023;13/11/2023;1316;1;249
27;0;13/11/2023;13/11/2023;1578;1;249
28;0;13/11/2023;13/11/2023;147;2;249
29;0;13/11/2023;13/11/2023;1631;1;249
30;0;13/11/2023;13/11/2023;1635;1;249
31;0;13/11/2023;13/11/2023;1638;1;249
32;0;13/11/2023;13/11/2023;1639;1;249
33;0;13/11/2023;13/11/2023;1550;1;249
34;0;13/11/2023;13/11/2023;1586;1;249
35;0;13/11/2023;13/11/2023;1587;1;249
36;0;13/11/2023;13/11/2023;1012;1;249
37;0;13/11/2023;13/11/2023;1515;1;249
38;0;13/11/2023;13/11/2023;1294;1;249
39;0;13/11/2023;13/11/2023;636;1;249
40;0;13/11/2023;13/11/2023;1606;1;249
41;0;13/11/2023;13/11/2023;550;1;249
42;0;13/11/2023;13/11/2023;549;1;249
43;0;13/11/2023;13/11/2023;1609;1;249
44;0;13/11/2023;13/11/2023;163;1;249
45;0;13/11/2023;13/11/2023;735;1;249
46;0;13/11/2023;13/11/2023;1619;1;249
47;0;13/11/2023;13/11/2023;1620;1;249
48;0;13/11/2023;13/11/2023;1621;1;249
49;0;13/11/2023;13/11/2023;160;1;249
50;0;13/11/2023;13/11/2023;1526;1;249
51;0;13/11/2023;13/11/2023;1528;1;249
52;0;13/11/2023;13/11/2023;975;1;249
53;0;13/11/2023;13/11/2023;1660;1;249
54;0;13/11/2023;13/11/2023;1658;1;249
55;0;13/11/2023;13/11/2023;1659;1;249
1;10061;16/11/2023;16/11/2023;163;2;250
2;10061;16/11/2023;16/11/2023;166;2;250
3;10061;16/11/2023;16/11/2023;349;4;250
4;10061;16/11/2023;16/11/2023;1554;2;250
5;10061;16/11/2023;16/11/2023;1632;4;250
6;10061;16/11/2023;16/11/2023;147;1;250
7;10061;16/11/2023;16/11/2023;1552;1;250
8;10061;16/11/2023;16/11/2023;1631;1;250
9;10061;16/11/2023;16/11/2023;1635;1;250
10;10061;16/11/2023;16/11/2023;1638;1;250
11;10061;16/11/2023;16/11/2023;1639;1;250
12;10061;16/11/2023;16/11/2023;1636;4;250
13;10061;16/11/2023;16/11/2023;91;2;250
14;10061;16/11/2023;16/11/2023;1564;4;250
15;10061;16/11/2023;16/11/2023;1569;1;250
16;10061;16/11/2023;16/11/2023;1571;1;250
17;10061;16/11/2023;16/11/2023;1641;1;250
18;10061;16/11/2023;16/11/2023;1642;1;250
19;10061;16/11/2023;16/11/2023;1645;1;250
20;10061;16/11/2023;16/11/2023;771;1;250
21;10061;16/11/2023;16/11/2023;1586;1;250
22;10061;16/11/2023;16/11/2023;1414;1;250
23;10061;16/11/2023;16/11/2023;1420;1;250
1;0;21/11/2023;21/11/2023;1569;1;251
2;0;21/11/2023;21/11/2023;1572;1;251
3;0;21/11/2023;21/11/2023;1314;1;251
4;0;21/11/2023;21/11/2023;1164;1;251
5;0;21/11/2023;21/11/2023;1414;1;251
6;0;21/11/2023;21/11/2023;792;1;251
7;0;21/11/2023;21/11/2023;938;1;251
8;0;21/11/2023;21/11/2023;781;1;251
9;0;21/11/2023;21/11/2023;1476;1;251
10;0;21/11/2023;21/11/2023;1475;1;251
11;0;21/11/2023;21/11/2023;189;1;251
12;0;21/11/2023;21/11/2023;1552;1;251
13;0;21/11/2023;21/11/2023;771;1;251
14;0;21/11/2023;21/11/2023;1384;1;251
15;0;21/11/2023;21/11/2023;1393;1;251
16;0;21/11/2023;21/11/2023;119;1;251
17;0;21/11/2023;21/11/2023;118;1;251
18;0;21/11/2023;21/11/2023;60;1;251
19;0;21/11/2023;21/11/2023;59;1;251
20;0;21/11/2023;21/11/2023;268;1;251
21;0;21/11/2023;21/11/2023;488;1;251
22;0;21/11/2023;21/11/2023;1184;1;251
23;0;21/11/2023;21/11/2023;978;1;251
24;0;21/11/2023;21/11/2023;868;1;251
25;0;21/11/2023;21/11/2023;1528;1;251
26;0;21/11/2023;21/11/2023;139;1;251
27;0;21/11/2023;21/11/2023;138;1;251
28;0;21/11/2023;21/11/2023;1345;1;251
29;0;21/11/2023;21/11/2023;1351;1;251
1;10210;21/11/2023;21/11/2023;333;1;252
2;10210;21/11/2023;21/11/2023;308;1;252
3;10210;21/11/2023;21/11/2023;1638;1;252
4;10210;21/11/2023;21/11/2023;1631;1;252
5;10210;21/11/2023;21/11/2023;92;2;252
6;10210;21/11/2023;21/11/2023;80;1;252
7;10210;21/11/2023;21/11/2023;81;1;252
8;10210;21/11/2023;21/11/2023;62;1;252
9;10210;21/11/2023;21/11/2023;39;1;252
10;10210;21/11/2023;21/11/2023;117;1;252
11;10210;21/11/2023;21/11/2023;45;1;252
12;10210;21/11/2023;21/11/2023;44;1;252
13;10210;21/11/2023;21/11/2023;258;1;252
14;10210;21/11/2023;21/11/2023;256;1;252
15;10210;21/11/2023;21/11/2023;236;1;252
16;10210;21/11/2023;21/11/2023;1612;1;252
17;10210;21/11/2023;21/11/2023;257;1;252
18;10210;21/11/2023;21/11/2023;494;1;252
19;10210;21/11/2023;21/11/2023;1234;1;252
20;10210;21/11/2023;21/11/2023;1513;1;252
21;10210;21/11/2023;21/11/2023;1660;1;252
22;10210;21/11/2023;21/11/2023;1028;1;252
23;10210;21/11/2023;21/11/2023;1640;1;252
24;10210;21/11/2023;21/11/2023;978;1;252
25;10210;21/11/2023;21/11/2023;1676;1;252
26;10210;21/11/2023;21/11/2023;1184;1;252
1;10171;22/11/2023;22/11/2023;252;1;253
2;10171;22/11/2023;22/11/2023;656;1;253
3;10171;22/11/2023;22/11/2023;1569;1;253
4;10171;22/11/2023;22/11/2023;1572;1;253
5;10171;22/11/2023;22/11/2023;1641;1;253
6;10171;22/11/2023;22/11/2023;1642;1;253
7;10171;22/11/2023;22/11/2023;1643;1;253
8;10171;22/11/2023;22/11/2023;1644;1;253
9;10171;22/11/2023;22/11/2023;1645;1;253
10;10171;22/11/2023;22/11/2023;1646;1;253
11;10171;22/11/2023;22/11/2023;1669;1;253
12;10171;22/11/2023;22/11/2023;1618;1;253
13;10171;22/11/2023;22/11/2023;1617;1;253
14;10171;22/11/2023;22/11/2023;1616;1;253
15;10171;22/11/2023;22/11/2023;1615;1;253
16;10171;22/11/2023;22/11/2023;1614;1;253
17;10171;22/11/2023;22/11/2023;1041;1;253
18;10171;22/11/2023;22/11/2023;1465;1;253
19;10171;22/11/2023;22/11/2023;1624;1;253
20;10171;22/11/2023;22/11/2023;1627;1;253
21;10171;22/11/2023;22/11/2023;1626;1;253
22;10171;22/11/2023;22/11/2023;1625;1;253
23;10171;22/11/2023;22/11/2023;339;1;253
24;10171;22/11/2023;22/11/2023;1578;1;253
25;10171;22/11/2023;22/11/2023;147;1;253
26;10171;22/11/2023;22/11/2023;189;1;253
27;10171;22/11/2023;22/11/2023;688;1;253
28;10171;22/11/2023;22/11/2023;1552;1;253
29;10171;22/11/2023;22/11/2023;1631;1;253
30;10171;22/11/2023;22/11/2023;1635;1;253
31;10171;22/11/2023;22/11/2023;1638;1;253
32;10171;22/11/2023;22/11/2023;1639;1;253
33;10171;22/11/2023;22/11/2023;1393;1;253
34;10171;22/11/2023;22/11/2023;1660;1;253
35;10171;22/11/2023;22/11/2023;1659;1;253
36;10171;22/11/2023;22/11/2023;1658;1;253
37;10171;22/11/2023;22/11/2023;1661;1;253
38;10171;22/11/2023;22/11/2023;1542;1;253
1;543;22/11/2023;22/11/2023;1676;1;254
2;543;22/11/2023;22/11/2023;1596;3;254
3;543;22/11/2023;22/11/2023;1595;1;254
4;543;22/11/2023;22/11/2023;1600;1;254
5;543;22/11/2023;22/11/2023;1431;1;254
6;543;22/11/2023;22/11/2023;781;1;254
7;543;22/11/2023;22/11/2023;133;1;254
8;543;22/11/2023;22/11/2023;1025;1;254
1;1761;22/11/2023;22/11/2023;507;4;255
2;1761;22/11/2023;22/11/2023;147;1;255
3;1761;22/11/2023;22/11/2023;1660;1;255
4;1761;22/11/2023;22/11/2023;1659;1;255
5;1761;22/11/2023;22/11/2023;1638;1;255
6;1761;22/11/2023;22/11/2023;1631;1;255
7;1761;22/11/2023;22/11/2023;1635;1;255
8;1761;22/11/2023;22/11/2023;1658;1;255
1;543;24/11/2023;24/11/2023;1515;1;256
2;543;24/11/2023;24/11/2023;1681;1;256
1;0;26/11/2023;26/11/2023;618;1;257
2;0;26/11/2023;26/11/2023;250;1;257
3;0;26/11/2023;26/11/2023;1122;1;257
4;0;26/11/2023;26/11/2023;922;1;257
5;0;26/11/2023;26/11/2023;97;1;257
6;0;26/11/2023;26/11/2023;1606;1;257
7;0;26/11/2023;26/11/2023;189;1;257
1;1628;01/12/2023;01/12/2023;147;3;258
2;1628;01/12/2023;01/12/2023;189;2;258
3;1628;01/12/2023;01/12/2023;688;1;258
4;1628;01/12/2023;01/12/2023;1631;1;258
5;1628;01/12/2023;01/12/2023;1552;2;258
6;1628;01/12/2023;01/12/2023;1616;3;258
7;1628;01/12/2023;01/12/2023;1041;2;258
8;1628;01/12/2023;01/12/2023;1660;1;258
9;1628;01/12/2023;01/12/2023;1659;2;258
10;1628;01/12/2023;01/12/2023;1673;2;258
11;1628;01/12/2023;01/12/2023;1671;2;258
1;0;06/12/2023;06/12/2023;300;1;259
2;0;06/12/2023;06/12/2023;1334;1;259
3;0;06/12/2023;06/12/2023;1333;1;259
4;0;06/12/2023;06/12/2023;979;1;259
